Open,High,Low,Close,Adj Close,Volume
178.0,178.4600067138672,175.85000610351562,176.0500030517578,173.54222106933594,302600
178.05999755859375,181.22000122070312,176.77999877929688,180.27999877929688,177.71194458007812,229800
180.27999877929688,180.9499969482422,177.38999938964844,177.5,174.97157287597656,229100
176.52999877929688,179.32000732421875,175.30999755859375,178.5,175.9573211669922,299700
176.9499969482422,177.74000549316406,170.92999267578125,171.1699981689453,168.73170471191406,460500
172.4199981689453,175.64999389648438,171.2100067138672,175.2100067138672,172.71420288085938,340900
179.83999633789062,182.97000122070312,177.91000366210938,182.6199951171875,180.01861572265625,284900
185.27999877929688,186.99000549316406,182.27000427246094,186.99000549316406,184.3263702392578,425000
187.14999389648438,190.8800048828125,179.60000610351562,181.86000061035156,179.26943969726562,765700
180.4600067138672,182.49000549316406,178.80999755859375,180.2100067138672,177.64295959472656,527000
176.72999572753906,184.4199981689453,175.8300018310547,184.19000244140625,181.56625366210938,247300
185.0,190.69000244140625,184.0500030517578,189.52000427246094,186.82032775878906,258900
190.4499969482422,191.97999572753906,188.72000122070312,190.72999572753906,188.01307678222656,335700
188.42999267578125,192.77999877929688,188.2100067138672,191.42999267578125,188.70310974121094,327200
192.58999633789062,193.10000610351562,189.61000061035156,191.19000244140625,188.46653747558594,321600
187.80999755859375,188.69000244140625,183.47000122070312,185.3300018310547,182.69000244140625,331300
184.3000030517578,188.94000244140625,184.3000030517578,187.4600067138672,184.78968811035156,285300
186.94000244140625,187.10000610351562,181.77999877929688,184.05999755859375,181.4381103515625,263900
182.67999267578125,182.67999267578125,175.5500030517578,176.6300048828125,174.1139373779297,318900
168.47000122070312,169.72999572753906,165.72000122070312,165.8699951171875,163.50723266601562,543200
167.9499969482422,168.3000030517578,162.32000732421875,164.5399932861328,162.19615173339844,423300
165.07000732421875,169.6199951171875,162.64999389648438,164.22000122070312,161.8807373046875,329800
159.19000244140625,161.8800048828125,155.27000427246094,157.22000122070312,154.98040771484375,364000
150.97000122070312,160.60000610351562,150.3699951171875,158.63999938964844,156.3802032470703,448100
160.86000061035156,164.57000732421875,156.35000610351562,164.1199951171875,161.78216552734375,370600
165.19000244140625,168.25999450683594,159.1199951171875,162.2100067138672,159.89935302734375,429700
165.47999572753906,171.7899932861328,162.7899932861328,171.5399932861328,169.09642028808594,277500
169.3699951171875,177.1999969482422,166.75,172.3300018310547,169.8751983642578,447500
167.10000610351562,169.88999938964844,161.11000061035156,166.05999755859375,163.69448852539062,391700
151.36000061035156,159.05999755859375,148.22000122070312,148.50999450683594,146.39450073242188,432400
154.19000244140625,163.75,152.6300048828125,163.6199951171875,161.28924560546875,582200
159.86000061035156,163.00999450683594,152.8699951171875,155.8000030517578,153.58067321777344,475800
145.3000030517578,156.80999755859375,139.58999633789062,145.99000549316406,143.91041564941406,612600
155.19000244140625,170.77999877929688,142.44000244140625,170.55999755859375,168.13040161132812,660800
151.5,159.9600067138672,135.97000122070312,135.97000122070312,134.03314208984375,703500
139.25,160.80999755859375,136.3800048828125,159.10000610351562,156.83364868164062,577100
145.77999877929688,155.08999633789062,136.64999389648438,141.6300048828125,139.6125030517578,508700
141.5500030517578,154.35000610351562,138.44000244140625,150.44000244140625,148.29701232910156,504300
151.60000610351562,156.8800048828125,135.22000122070312,135.22000122070312,133.2938232421875,636600
138.39999389648438,142.41000366210938,130.1199951171875,139.85000610351562,137.85787963867188,480800
150.6999969482422,163.1699981689453,146.89999389648438,162.49000549316406,160.1753692626953,485200
162.3300018310547,169.36000061035156,157.0500030517578,158.30999755859375,156.05491638183594,550900
159.52999877929688,174.8300018310547,159.17999267578125,174.77999877929688,172.29029846191406,541000
168.10000610351562,169.99000549316406,161.25,161.6999969482422,159.39662170410156,471400
163.88999938964844,168.50999450683594,160.0,165.19000244140625,163.34197998046875,279000
163.97999572753906,170.0,162.13999938964844,167.4600067138672,165.5865936279297,467000
160.55999755859375,168.5500030517578,154.7899932861328,159.4199981689453,157.63653564453125,454300
158.86000061035156,159.55999755859375,152.1699981689453,157.52000427246094,155.7578125,399800
156.49000549316406,158.5399932861328,151.02000427246094,153.4199981689453,151.7036590576172,212800
160.6300048828125,170.0,160.27999877929688,170.0,168.0981903076172,391600
170.0,176.6199951171875,164.75999450683594,166.85000610351562,164.98341369628906,580400
170.4600067138672,176.66000366210938,168.7899932861328,173.47999572753906,171.53924560546875,487800
175.75,176.82000732421875,165.02999877929688,167.92999267578125,166.05133056640625,416900
167.5800018310547,173.08999633789062,164.25,171.89999389648438,169.97691345214844,228600
176.19000244140625,184.75999450683594,174.36000061035156,183.8800048828125,181.82290649414062,311400
178.97000122070312,180.82000732421875,177.08999633789062,178.50999450683594,176.51295471191406,346500
180.58999633789062,184.94000244140625,179.1999969482422,183.8000030517578,181.7437744140625,325000
185.0,189.0,182.6999969482422,185.77000427246094,183.69175720214844,292800
182.4499969482422,186.39999389648438,181.24000549316406,184.22999572753906,182.16896057128906,191500
181.49000549316406,183.25,173.5800018310547,177.1300048828125,175.14840698242188,296700
183.0399932861328,186.94000244140625,182.24000549316406,184.77999877929688,182.71282958984375,384100
184.8300018310547,188.6699981689453,180.64999389648438,181.27000427246094,179.24209594726562,285300
183.60000610351562,186.47000122070312,178.80999755859375,186.0399932861328,183.95872497558594,254500
189.25,194.4199981689453,187.52999877929688,193.8699951171875,191.7011260986328,274500
196.0,198.86000061035156,190.8800048828125,191.30999755859375,189.16976928710938,390900
198.97999572753906,208.80999755859375,196.5,203.5500030517578,201.27281188964844,850300
